City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
298,singkil,-7.9855,111.4161,27.28,54,64,4.29,ID,2023-07-27 08:39:46
299,minas,-34.3759,-55.2377,7.39,87,99,3.92,UY,2023-07-27 08:39:47
300,saipan,15.1355,145.701,28.39,100,40,5.36,MP,2023-07-27 08:39:47
301,najran,17.4924,44.1277,38.36,8,4,6.74,SA,2023-07-27 08:39:47
302,papao,-17.75,-149.55,23.82,81,27,1.83,PF,2023-07-27 08:39:47
303,bel ombre,-4.6167,55.4167,27.91,74,40,5.66,SC,2023-07-27 08:39:47
304,tonj,7.2737,28.6822,23.45,82,100,3.03,SS,2023-07-27 08:39:47
305,amurzet,47.6967,131.0981,22.59,95,100,2.95,RU,2023-07-27 08:39:47
306,basco,20.4487,121.9702,29.21,73,100,10.79,PH,2023-07-27 08:39:47
307,banjar,-8.19,114.9675,27.78,61,51,1.48,ID,2023-07-27 08:39:47
308,broken hill,-31.95,141.4333,16.96,39,96,5.02,AU,2023-07-27 08:39:48
309,grand falls-windsor,48.9332,-55.6649,16.95,93,2,2.91,CA,2023-07-27 08:39:48
310,mata-utu,-13.2816,-176.1745,27.16,75,98,7.54,WF,2023-07-27 08:39:48
311,snyder,32.7179,-100.9176,28.19,34,0,4.12,US,2023-07-27 08:39:48
312,grand gaube,-20.0064,57.6608,26.32,65,57,4.02,MU,2023-07-27 08:39:48
313,pemba,-12.974,40.5178,27.39,54,20,7.72,MZ,2023-07-27 08:39:48
314,lebu,-37.6167,-73.65,9.03,88,100,2.34,CL,2023-07-27 08:39:48
315,ulladulla,-35.35,150.4667,15.54,51,0,4.27,AU,2023-07-27 08:39:48
316,raja,8.4596,25.678,26.0,71,100,2.87,SS,2023-07-27 08:39:49
317,gulf shores,30.246,-87.7008,27.78,80,0,0.0,US,2023-07-27 08:39:49
318,cambria,35.5641,-121.0808,19.43,75,5,2.31,US,2023-07-27 08:39:49
319,puerto maldonado,-12.6,-69.1833,22.47,83,96,0.39,PE,2023-07-27 08:39:49
320,boende,-0.2167,20.8667,33.01,46,77,1.06,CD,2023-07-27 08:39:49
321,naval,11.5606,124.3975,28.15,82,90,5.54,PH,2023-07-27 08:39:49
322,revda,56.801,59.9303,26.27,46,26,3.72,RU,2023-07-27 08:39:49
323,at-bashi,41.1702,75.8106,26.52,29,54,3.98,KG,2023-07-27 08:39:50
324,goba,7.0167,39.9833,18.12,67,22,2.42,ET,2023-07-27 08:39:50
325,yichang,30.7144,111.2847,30.4,77,70,1.03,CN,2023-07-27 08:39:50
326,lincheng,19.9078,109.6858,31.97,58,100,4.64,CN,2023-07-27 08:39:50
327,kingston,17.997,-76.7936,28.53,81,40,7.2,JM,2023-07-27 08:39:50
328,east ballina,-28.8667,153.5833,13.78,64,0,3.02,AU,2023-07-27 08:39:50
329,geraldton,-28.7667,114.6,17.23,67,75,4.63,AU,2023-07-27 08:39:50
330,peace river,56.2501,-117.286,14.25,100,40,2.57,CA,2023-07-27 08:37:59
331,ta`u,-14.2336,-169.5144,25.75,74,100,7.65,AS,2023-07-27 08:39:50
332,encarnacion de diaz,21.5167,-102.2333,13.23,92,100,0.42,MX,2023-07-27 08:39:51
333,port shepstone,-30.7414,30.455,20.82,78,70,5.89,ZA,2023-07-27 08:39:51
334,north bend,43.4065,-124.2243,15.09,94,100,3.09,US,2023-07-27 08:39:51
335,howrah,22.5892,88.3103,32.0,74,75,7.2,IN,2023-07-27 08:39:51
336,atherton,53.5237,-2.4935,18.45,98,100,1.34,GB,2023-07-27 08:39:51
337,maumere,-8.6199,122.2111,25.78,68,17,5.06,ID,2023-07-27 08:39:51
338,st. john's,47.5649,-52.7093,18.21,85,20,8.23,CA,2023-07-27 08:38:13
339,canavieiras,-15.675,-38.9472,19.22,87,2,2.22,BR,2023-07-27 08:39:51
340,bikenibeu village,1.3673,173.1241,25.98,89,40,1.03,KI,2023-07-27 08:39:51
341,tocopilla,-22.092,-70.1979,16.14,76,11,2.36,CL,2023-07-27 08:38:44
342,san jose del cabo,23.0589,-109.6977,29.16,77,67,3.76,MX,2023-07-27 08:39:52
343,ketchikan,55.3422,-131.6461,16.26,82,100,1.54,US,2023-07-27 08:39:52
344,nasir,15.5894,32.5634,33.28,40,100,8.89,SD,2023-07-27 08:39:52
345,san juan de miraflores,-12.1629,-76.9635,19.29,82,45,2.95,PE,2023-07-27 08:39:52
346,angaur state,6.906,134.13,27.46,79,100,8.99,PW,2023-07-27 08:39:52
347,valley city,46.9233,-98.0032,22.29,88,0,2.57,US,2023-07-27 08:39:52
348,el bolson,-41.9667,-71.5167,3.24,99,100,1.24,AR,2023-07-27 08:39:52
349,san andres,12.5847,-81.7006,29.01,79,20,6.17,CO,2023-07-27 08:39:52
350,manjo,4.8428,9.8217,25.03,88,100,0.74,CM,2023-07-27 08:39:53
351,ingeniero jacobacci,-41.3427,-69.5448,0.32,97,100,1.27,AR,2023-07-27 08:39:53
352,labuan,5.2767,115.2417,32.2,70,20,2.24,MY,2023-07-27 08:39:53
353,chonchi,-42.6128,-73.8092,7.84,98,100,2.76,CL,2023-07-27 08:39:53
354,lompoc,34.6391,-120.4579,14.18,96,100,3.09,US,2023-07-27 08:39:53
355,hithadhoo,-0.6,73.0833,28.59,77,6,6.03,MV,2023-07-27 08:39:53
356,antalaha,-14.9003,50.2788,23.88,73,40,7.2,MG,2023-07-27 08:39:53
357,saint-pierre,-21.3393,55.4781,24.76,64,40,6.17,RE,2023-07-27 08:39:53
358,kattivakkam,13.2167,80.3167,35.05,60,88,8.41,IN,2023-07-27 08:39:54
359,saint-joseph,-21.3667,55.6167,24.15,75,80,4.75,RE,2023-07-27 08:39:54
360,rongelap,11.1635,166.8941,28.47,80,100,7.56,MH,2023-07-27 08:39:54
361,jiuquan,39.7432,98.5174,36.62,9,4,5.44,CN,2023-07-27 08:39:54
362,yelizovo,53.1873,158.3805,14.08,87,20,6.0,RU,2023-07-27 08:39:54
363,austin,30.2672,-97.7431,28.12,78,0,3.09,US,2023-07-27 08:37:19
364,san patricio,28.017,-97.5169,29.92,85,0,3.8,US,2023-07-27 08:39:54
365,puerto deseado,-47.7503,-65.8938,0.99,62,100,1.88,AR,2023-07-27 08:39:54
366,callao,-12.0667,-77.15,20.16,77,100,4.12,PE,2023-07-27 08:39:54
367,nguigmi,14.2495,13.1092,31.97,46,100,6.51,NE,2023-07-27 08:39:55
368,emerald,-23.5333,148.1667,17.97,64,92,3.5,AU,2023-07-27 08:39:55
369,sardarshahr,28.4333,74.4833,32.95,56,100,5.48,IN,2023-07-27 08:39:55
370,gamba,-2.65,10.0,24.49,74,41,3.74,GA,2023-07-27 08:39:56
371,kill devil hills,36.0307,-75.676,27.21,87,75,2.57,US,2023-07-27 08:39:56
372,chapeco,-27.0964,-52.6183,13.03,96,93,1.02,BR,2023-07-27 08:39:56
373,fale old settlement,-9.3852,-171.2468,28.45,75,39,6.62,TK,2023-07-27 08:39:56
374,kone,-21.0595,164.8658,19.37,64,56,3.13,NC,2023-07-27 08:39:56
375,ciudad bolivar,8.1222,-63.5497,23.77,93,57,2.21,VE,2023-07-27 08:39:57
376,nykvarn,59.8,18.3,18.13,43,30,2.86,SE,2023-07-27 08:39:57
377,les avirons,-21.2418,55.3394,24.03,64,40,6.17,RE,2023-07-27 08:39:57
378,sao tome,0.3365,6.7273,25.01,83,73,4.89,ST,2023-07-27 08:39:57
379,uyovu,-3.2833,31.5258,26.8,27,28,2.84,TZ,2023-07-27 08:39:57
380,ust'-ilimsk,58.0006,102.6619,24.27,55,85,0.77,RU,2023-07-27 08:39:57
381,horsholm,55.8833,12.5,17.59,73,72,5.92,DK,2023-07-27 08:39:57
382,argo,37.6333,22.7333,32.1,25,0,2.74,GR,2023-07-27 08:39:57
383,kalisz,51.7611,18.091,20.84,42,5,5.93,PL,2023-07-27 08:39:57
384,cadale,2.7603,46.3222,26.68,71,86,10.06,SO,2023-07-27 08:39:58
385,tchollire,8.4022,14.1698,29.55,59,68,0.66,CM,2023-07-27 08:39:58
386,tanaina,61.6269,-149.4281,16.54,86,100,3.6,US,2023-07-27 08:39:58
387,tromso,69.6496,18.957,13.01,76,20,6.17,NO,2023-07-27 08:39:58
388,mariakani,-3.8633,39.4736,29.14,46,49,7.05,KE,2023-07-27 08:39:58
389,brigantine,39.4101,-74.3646,25.11,96,20,4.63,US,2023-07-27 08:39:58
390,yaren,-0.5472,166.916,28.82,75,25,4.52,NR,2023-07-27 08:39:58
391,egersund,58.4513,5.9997,16.32,75,54,3.86,NO,2023-07-27 08:39:58
392,walvis bay,-22.9575,14.5053,12.27,100,100,2.57,NA,2023-07-27 08:39:58
393,bairnsdale,-37.8333,147.6167,8.36,78,0,2.58,AU,2023-07-27 08:39:59
394,mejit,10.2753,170.8646,28.16,80,100,9.28,MH,2023-07-27 08:39:59
395,adigrat,14.277,39.462,18.92,64,78,2.87,ET,2023-07-27 08:39:59
396,island harbour,50.724,-1.2758,18.97,96,100,3.13,GB,2023-07-27 08:39:59
397,keflavik,64.0049,-22.5624,11.24,76,0,5.66,IS,2023-07-27 08:39:59
398,igarka,67.4667,86.5833,27.56,47,3,3.61,RU,2023-07-27 08:39:59
399,nova sintra,14.8667,-24.7167,23.31,83,32,4.69,CV,2023-07-27 08:39:59
400,federal,-30.9547,-58.7833,6.41,75,100,1.96,AR,2023-07-27 08:37:15
401,guelendeng,10.9176,15.5501,25.67,71,100,2.61,TD,2023-07-27 08:40:00
402,saint-cyr-sur-mer,43.1835,5.7091,26.39,39,0,3.41,FR,2023-07-27 08:40:00
403,wajir,1.7471,40.0573,28.98,51,75,5.14,KE,2023-07-27 08:40:00
404,at taj,24.2049,23.2857,35.49,10,100,4.24,LY,2023-07-27 08:40:00
405,iskateley,67.6803,53.1512,23.34,47,28,1.78,RU,2023-07-27 08:40:00
406,kaoma,-14.7833,24.8,25.27,25,0,3.75,ZM,2023-07-27 08:40:01
407,sabang,5.8933,95.3214,28.17,79,59,9.16,ID,2023-07-27 08:40:01
408,port saint john's,-31.6229,29.5448,21.41,65,50,1.42,ZA,2023-07-27 08:40:01
409,terrace,54.5163,-128.6035,13.45,93,75,0.0,CA,2023-07-27 08:37:11
410,katima mulilo,-17.5,24.2667,25.36,29,3,4.44,NA,2023-07-27 08:40:01
411,bakhmach,51.1808,32.7569,23.85,68,100,5.59,UA,2023-07-27 08:40:01
412,sarupathar,26.1984,93.8094,33.12,89,96,0.51,IN,2023-07-27 08:40:02
413,meulaboh,4.1363,96.1285,29.43,69,77,2.82,ID,2023-07-27 08:40:04
414,cootamundra,-34.65,148.0333,9.97,81,0,1.56,AU,2023-07-27 08:40:04
415,zaozersk,69.4005,32.4476,13.0,85,100,1.75,RU,2023-07-27 08:40:04
416,sengiley,53.9622,48.7944,30.04,40,18,7.41,RU,2023-07-27 08:40:04
417,brody,50.0879,25.1503,12.03,93,100,5.78,UA,2023-07-27 08:35:30
418,coari,-4.085,-63.1414,22.17,66,69,1.32,BR,2023-07-27 08:40:07
419,flying fish cove,-10.4217,105.6791,25.82,78,75,6.17,CX,2023-07-27 08:40:07
420,gaogou,34.0175,119.1886,29.94,78,35,4.08,CN,2023-07-27 08:40:10
421,melfi,40.9965,15.6514,25.31,42,0,3.9,IT,2023-07-27 08:40:14
422,sidney,-33.8679,151.2073,16.61,79,0,4.63,AU,2023-07-27 08:37:50
423,cosala,24.4125,-106.6908,23.5,97,88,0.52,MX,2023-07-27 08:40:15
424,isangel,-19.55,169.2667,21.35,59,46,7.42,VU,2023-07-27 08:40:17
425,visby,57.6409,18.296,20.02,59,40,7.2,SE,2023-07-27 08:40:18
426,juli,-16.2167,-69.45,3.81,76,61,2.36,PE,2023-07-27 08:40:18
427,figuig (centre),32.1089,-1.2286,36.32,8,69,2.88,MA,2023-07-27 08:40:18
428,acarau,-2.8856,-40.12,24.04,88,28,6.52,BR,2023-07-27 08:40:18
429,sao raimundo das mangabeiras,-7.0219,-45.4811,19.58,57,0,1.14,BR,2023-07-27 08:40:18
430,sakrand,26.1384,68.2736,37.99,42,88,4.17,PK,2023-07-27 08:40:19
431,kupang,-10.1667,123.5833,27.32,65,75,6.69,ID,2023-07-27 08:40:19
432,hammerfest,70.6634,23.6821,14.25,72,75,1.03,NO,2023-07-27 08:40:19
433,chibougamau,49.9168,-74.3659,11.79,76,0,2.02,CA,2023-07-27 08:40:19
434,zitlala,17.6333,-99.0833,13.28,90,84,0.77,MX,2023-07-27 08:40:19
435,la passe,45.5549,-0.8967,22.8,69,36,4.1,FR,2023-07-27 08:40:19
436,gadzhiyevo,69.2551,33.3362,12.99,85,100,1.46,RU,2023-07-27 08:40:20
437,san luis de la loma,17.2706,-100.8939,25.95,81,99,2.03,MX,2023-07-27 08:40:20
438,bamboo flat,11.7,92.7167,31.05,66,40,7.2,IN,2023-07-27 08:40:20
439,sitka,57.0531,-135.33,15.94,82,100,2.06,US,2023-07-27 08:40:20
440,piton saint-leu,-21.2196,55.3151,24.04,64,40,6.17,RE,2023-07-27 08:40:20
441,thakhek,17.4103,104.8307,33.06,67,100,2.35,LA,2023-07-27 08:40:20
442,morris,40.8334,-74.5329,22.66,87,0,1.54,US,2023-07-27 08:39:08
443,qamdo,31.1667,97.2333,15.09,37,100,3.5,CN,2023-07-27 08:40:21
444,san-pedro,4.7485,-6.6363,25.07,89,100,2.13,CI,2023-07-27 08:38:00
445,altai,46.3722,96.2583,25.67,14,81,5.72,MN,2023-07-27 08:40:21
446,anaconda,46.1285,-112.9423,12.55,50,0,1.07,US,2023-07-27 08:40:21
447,watsa,3.0372,29.5355,25.01,70,45,1.5,CD,2023-07-27 08:40:21
448,mahajanga,-15.7167,46.3167,30.01,35,20,4.63,MG,2023-07-27 08:40:21
449,sergeyevka,53.88,67.4158,28.17,34,67,5.22,KZ,2023-07-27 08:40:22
450,kuzhener,56.8111,48.9128,25.91,63,71,7.83,RU,2023-07-27 08:40:22
451,codrington,-38.2667,141.9667,13.96,69,99,6.36,AU,2023-07-27 08:40:22
452,dudinka,69.4058,86.1778,29.79,40,58,2.11,RU,2023-07-27 08:40:22
453,qacha's nek,-30.1154,28.6894,14.98,30,0,7.89,LS,2023-07-27 08:40:22
454,huangshan,29.7114,118.3125,29.37,69,65,4.71,CN,2023-07-27 08:37:27
455,liman,48.9884,37.8023,32.12,31,0,7.7,UA,2023-07-27 08:40:22
456,bredy,52.4153,60.3411,28.83,37,23,3.71,RU,2023-07-27 08:40:22
457,choyr,46.3611,108.3611,27.21,24,5,4.36,MN,2023-07-27 08:40:23
458,karaman,37.0833,33.25,32.05,11,0,1.52,TR,2023-07-27 08:40:23
459,gorontalo,0.5412,123.0595,28.42,73,51,2.86,ID,2023-07-27 08:40:23
460,naracoorte,-36.9579,140.7383,11.8,89,100,4.29,AU,2023-07-27 08:40:23
461,t'aebaek,37.1759,128.9889,27.21,70,53,2.12,KR,2023-07-27 08:38:19
462,newman,37.3138,-121.0208,23.99,72,0,0.89,US,2023-07-27 08:40:23
463,dolinsk,47.35,142.8,23.71,73,49,3.06,RU,2023-07-27 08:40:24
464,laguna,38.421,-121.4238,22.52,71,0,2.57,US,2023-07-27 08:40:24
465,eldorado,-23.7869,-54.2836,15.8,83,100,1.87,BR,2023-07-27 08:40:24
466,huntsville,34.7304,-86.5861,25.89,80,75,0.45,US,2023-07-27 08:36:17
467,tipasa,36.5897,2.4475,30.87,47,48,3.47,DZ,2023-07-27 08:40:24
468,karaton,-6.3424,106.1045,26.0,77,100,2.07,ID,2023-07-27 08:40:24
469,kayangel,8.0823,134.7173,25.88,90,100,12.1,PW,2023-07-27 08:40:24
470,caburan,5.9181,125.6411,28.11,78,99,6.87,PH,2023-07-27 08:40:24
471,inari,68.906,27.0288,19.11,63,96,0.4,FI,2023-07-27 08:40:24
472,manta,-0.95,-80.7333,25.56,73,92,5.81,EC,2023-07-27 08:40:25
473,macapa,0.0389,-51.0664,23.99,100,40,0.0,BR,2023-07-27 08:36:07
474,zhangjiakou,40.81,114.8794,32.29,40,100,2.85,CN,2023-07-27 08:39:17
475,svetlyy,54.675,20.1347,19.03,60,74,5.87,RU,2023-07-27 08:40:25
476,verkhnevilyuysk,63.4453,120.3167,24.19,34,60,1.74,RU,2023-07-27 08:40:25
477,howard springs,-12.497,131.047,25.46,46,98,1.99,AU,2023-07-27 08:40:25
478,nogliki,51.8333,143.1667,18.01,88,77,1.63,RU,2023-07-27 08:40:25
479,red hill,33.9996,-79.2581,25.5,82,15,1.51,US,2023-07-27 08:40:25
480,al qitena,14.8648,32.3668,31.03,50,98,6.94,SD,2023-07-27 08:40:26
481,sur,22.5667,59.5289,32.53,60,100,3.61,OM,2023-07-27 08:40:26
482,la asuncion,11.0333,-63.8628,26.85,89,91,3.09,VE,2023-07-27 08:40:26
483,portland,45.5234,-122.6762,18.99,73,20,5.14,US,2023-07-27 08:37:45
484,sarmiento,-45.5882,-69.07,1.16,62,100,1.53,AR,2023-07-27 08:40:26
485,bangil,-7.5994,112.8186,30.99,52,98,3.25,ID,2023-07-27 08:40:26
486,antofagasta,-23.65,-70.4,16.6,87,73,2.42,CL,2023-07-27 08:37:28
487,ovalle,-30.5983,-71.2003,13.14,79,100,1.28,CL,2023-07-27 08:40:27
488,happy valley-goose bay,53.3168,-60.3315,16.17,77,75,0.0,CA,2023-07-27 08:40:27
489,dharchula,29.85,80.5333,27.13,82,100,2.0,IN,2023-07-27 08:40:27
490,brasileia,-11.0161,-68.7481,20.86,62,17,0.77,BR,2023-07-27 08:40:27
491,valparaiso,-33.0393,-71.6273,7.8,93,0,2.57,CL,2023-07-27 08:38:00
492,xilin hot,43.9667,116.0333,31.24,30,75,4.05,CN,2023-07-27 08:40:27
493,chandler,33.3062,-111.8412,35.41,33,0,8.23,US,2023-07-27 08:35:41
494,quillacollo,-17.4,-66.2833,11.18,52,20,1.54,BO,2023-07-27 08:40:28
495,tual,-5.6667,132.75,26.06,85,59,8.8,ID,2023-07-27 08:40:28
496,oliveira,-20.6964,-44.8272,13.77,78,10,0.73,BR,2023-07-27 08:40:28
497,celica,-4.1167,-79.95,14.23,85,20,0.45,EC,2023-07-27 08:40:28
498,nuuk,64.1835,-51.7216,6.34,93,75,5.14,GL,2023-07-27 08:40:28
499,colonia menno,-22.3667,-59.8167,16.79,87,95,2.46,PY,2023-07-27 08:40:29
500,ulsteinvik,62.3432,5.8487,17.17,92,89,3.13,NO,2023-07-27 08:40:29
501,nadym,65.5333,72.5167,25.75,47,95,3.7,RU,2023-07-27 08:40:29
502,tash-kumyr,41.3461,72.2171,42.2,11,4,6.07,KG,2023-07-27 08:40:29
503,aketi,2.7388,23.7833,32.04,50,61,0.08,CD,2023-07-27 08:40:30
504,hukumati azrah,34.1736,69.6457,26.8,22,1,2.32,AF,2023-07-27 08:40:30
505,rong kwang,18.339,100.3174,35.71,67,85,2.52,TH,2023-07-27 08:40:30
506,farshut,26.0549,32.1633,41.2,13,63,3.73,EG,2023-07-27 08:40:30
507,marquette,46.5333,-87.6335,14.87,97,3,0.89,US,2023-07-27 08:40:30
508,kununurra,-15.7667,128.7333,27.99,28,2,3.09,AU,2023-07-27 08:36:20
509,susuman,62.7833,148.1667,8.51,88,100,2.38,RU,2023-07-27 08:40:31
510,dass,10.0,9.5167,31.08,49,46,1.58,NG,2023-07-27 08:40:31
511,vredendal,-31.6683,18.5012,16.6,56,35,2.86,ZA,2023-07-27 08:40:31
512,hami,42.8,93.45,41.22,7,0,4.62,CN,2023-07-27 08:40:32
513,cromwell,41.5951,-72.6454,23.98,92,0,2.06,US,2023-07-27 08:40:32
514,miranda do douro,41.4969,-6.2731,24.9,31,0,1.14,PT,2023-07-27 08:40:32
515,garissa,-0.4536,39.6401,31.08,37,8,10.37,KE,2023-07-27 08:40:32
516,puerto baquerizo moreno,-0.9,-89.6,23.69,82,100,5.45,EC,2023-07-27 08:40:32
517,mahina,-17.5065,-149.489,23.87,94,75,0.0,PF,2023-07-27 08:40:33
518,mizdah,31.4451,12.9801,32.93,23,0,3.18,LY,2023-07-27 08:40:33
519,fonte boa,-2.4959,-66.2662,23.53,84,98,0.72,BR,2023-07-27 08:40:33
520,vadso,70.0744,29.7487,15.49,94,75,2.06,NO,2023-07-27 08:40:33
521,al ghayzah,16.2079,52.176,29.0,72,66,6.73,YE,2023-07-27 08:40:33
522,pacific grove,36.6177,-121.9166,14.01,93,100,2.06,US,2023-07-27 08:40:34
523,mossel bay,-34.1831,22.146,15.96,70,0,2.62,ZA,2023-07-27 08:40:34
524,al kharijah,25.4514,30.5464,39.7,12,94,2.81,EG,2023-07-27 08:40:34
525,novodvinsk,64.4165,40.8122,19.99,65,81,3.23,RU,2023-07-27 08:40:34
526,tahe,52.3333,124.7333,19.17,95,100,1.09,CN,2023-07-27 08:40:34
527,ust-tsilma,65.441,52.1498,24.22,41,98,1.74,RU,2023-07-27 08:40:34
528,ambert,45.55,3.75,23.12,45,0,1.26,FR,2023-07-27 08:40:34
529,timbuktu,16.7735,-3.0074,32.92,44,91,5.52,ML,2023-07-27 08:40:35
530,lumphat,13.4878,106.9816,27.08,94,87,2.73,KH,2023-07-27 08:40:35
531,bhimunipatnam,17.8833,83.4333,29.73,77,71,9.87,IN,2023-07-27 08:40:35
532,arraias,-12.9288,-46.9437,18.27,48,70,2.3,BR,2023-07-27 08:40:35
533,kuta,-8.7233,115.1723,26.97,74,40,7.2,ID,2023-07-27 08:38:14
534,makoua,0.0069,15.6333,32.54,46,34,1.57,CG,2023-07-27 08:40:35
535,marsabit,2.3284,37.9899,23.78,40,7,7.69,KE,2023-07-27 08:40:36
536,siwa oasis,29.2041,25.5195,37.57,17,2,2.84,EG,2023-07-27 08:40:36
537,wynyard,-41.0,145.7167,10.1,92,82,0.98,AU,2023-07-27 08:40:36
538,golyshmanovo,56.3979,68.3728,26.28,41,8,3.6,RU,2023-07-27 08:40:36
539,dryden,49.7833,-92.7503,19.16,88,75,3.09,CA,2023-07-27 08:40:36
540,darwha,20.3167,77.7667,30.59,70,96,8.55,IN,2023-07-27 08:40:36
541,nalut,30.3333,10.85,35.9,22,0,6.71,LY,2023-07-27 08:40:36
542,kushiro,42.975,144.3747,27.53,69,75,2.06,JP,2023-07-27 08:40:37
543,lazaro cardenas,17.9583,-102.2,26.09,83,100,2.04,MX,2023-07-27 08:40:37
544,juneau,58.3019,-134.4197,14.12,98,100,0.0,US,2023-07-27 08:36:01
545,bereeda,11.8704,51.0579,34.25,47,18,1.76,SO,2023-07-27 08:40:37
546,xining,36.6167,101.7667,22.46,48,91,3.47,CN,2023-07-27 08:40:37
547,chinacota,7.6073,-72.6011,17.93,95,100,1.66,CO,2023-07-27 08:40:37
548,la plata,-34.9215,-57.9545,7.12,96,67,2.82,AR,2023-07-27 08:38:42
549,shingu,33.7333,135.9833,28.74,77,36,1.73,JP,2023-07-27 08:40:37
550,krasnyy chikoy,50.3643,108.7512,24.03,53,94,3.21,RU,2023-07-27 08:40:38
551,port blair,11.6667,92.75,31.02,66,40,7.2,IN,2023-07-27 08:36:23
552,chauk,20.8833,94.8167,38.25,36,93,8.12,MM,2023-07-27 08:40:38
553,pointe-noire,-4.7761,11.8635,23.53,78,64,3.21,CG,2023-07-27 08:40:38
554,esmeraldas,-19.7625,-44.3139,17.48,92,13,1.45,BR,2023-07-27 08:40:38
